t,x,y
128.33675564681724,-1.2380896635048195,-36.18845876576841
128.37478135219408,-1.2449207941814335,-36.18083031293533
128.41280705757092,-1.2517504267283097,-36.17315832034766
128.45083276294775,-1.2585785519986443,-36.1654427704178
128.4888584683246,-1.2654051608312153,-36.1576836454479
128.5268841737014,-1.2722302440503381,-36.14988092762889
128.56490987907824,-1.2790537924657308,-36.142034599040564
128.60293558445508,-1.2858757968724206,-36.13414464165169
128.64096128983192,-1.2926962480506796,-36.12621103731935
128.67898699520876,-1.2995151367658528,-36.11823376778895
128.7170127005856,-1.306332453768329,-36.1102128146937
128.75503840596244,-1.313148189793371,-36.10214815955462
128.79306411133925,-1.3199623355610586,-36.09403978378067
128.8310898167161,-1.3267748817761609,-36.085887668667205
128.86911552209293,-1.3335858191280667,-36.07769179539712
128.90714122746976,-1.3403951382906072,-36.069452145040025
128.9451669328466,-1.3472028299220358,-36.06116869855211
128.98319263822344,-1.35400888466489,-36.05284143677546
129.02121834360025,-1.3608132931458436,-36.044470340438764
129.0592440489771,-1.3676160459756714,-36.03605539015591
129.09726975435393,-1.3744171337490731,-36.02759656642628
129.13529545973077,-1.381216547044658,-36.01909384963488
129.1733211651076,-1.3880142764247296,-36.01054722005131
129.21134687048445,-1.394810312435242,-36.00195665783
129.2493725758613,-1.4016046456056768,-35.9933221430096
129.2873982812381,-1.4083972664489373,-35.984643655513544
129.32542398661494,-1.4151881654612617,-35.975921175148684
129.36344969199178,-1.4219773331220613,-35.96715468160526
129.4014753973686,-1.4287647598938291,-35.95834415445739
129.43950110274545,-1.435550436222058,-35.94948957316156
129.4775268081223,-1.4423343525351184,-35.94059091705831
129.51555251349913,-1.4491164992441148,-35.931648165369396
129.55357821887594,-1.4558968667428187,-35.92266129719952
129.59160392425278,-1.462675445407519,-35.913630291535135
129.62962962962962,-1.469452225596914,-35.90455512724444
129.66765533500646,-1.476227197652023,-35.895435783076685
129.7056810403833,-1.483000351896057,-35.88627223766264
129.74370674576014,-1.4897716786342874,-35.87706446951382
129.78173245113697,-1.4965411681539684,-35.867812457022175
129.81975815651379,-1.5033088107241834,-35.85851617845966
129.85778386189062,-1.5100745965957614,-35.849175611978595
129.89580956726746,-1.5168385160011357,-35.839790735610464
129.9338352726443,-1.5236005591542205,-35.83036152726656
129.97186097802114,-1.5303607162503585,-35.82088796473677
130.00988668339798,-1.537118977466091,-35.81137002568981
130.04791238877482,-1.5438753329591517,-35.80180768767313
130.08593809415163,-1.5506297728682694,-35.792200928111775
130.12396379952847,-1.5573822873130663,-35.78254972430909
130.1619895049053,-1.5641328663939704,-35.77285405344551
130.20001521028215,-1.5708815001920637,-35.763113892578716
130.23804091565898,-1.5776281787689628,-35.75332921864303
130.27606662103582,-1.5843728921667106,-35.74350000844991
130.31409232641263,-1.5911156304076262,-35.73362623868676
130.35211803178947,-1.597856383494249,-35.723707885916674
130.3901437371663,-1.6045951414091055,-35.71374492657809
130.42816944254315,-1.6113318941146995,-35.70373733698574
130.46619514792,-1.6180666315533125,-35.693685093327964
130.50422085329683,-1.6247993436468806,-35.683588171668355
130.54224655867367,-1.6315300202969323,-35.673446547944465
130.58027226405048,-1.6382586513843773,-35.66326019796843
130.61829796942732,-1.6449852267694527,-35.65302909742488
130.65632367480416,-1.651709736291545,-35.64275322187244
130.694349380181,-1.6584321697690878,-35.63243254674236
130.73237508555783,-1.665152516999416,-35.62206704733855
130.77040079093467,-1.671870767758652,-35.61165669883692
130.8084264963115,-1.6785869118015744,-35.60120147628543
130.84645220168832,-1.6853009388614721,-35.59070135460321
130.88447790706516,-1.6920128386500306,-35.58015630858084
130.922503612442,-1.6987226008571845,-35.569566312879495
130.96052931781884,-1.7054302151509848,-35.55893134203079
